"BLOCK","NAME","GQ_HH","GQ_Inst","GQ_Inst_Cor","GQ_Inst_Juv","GQ_Inst_Nur","GQ_Inst_Oth","GQ_Non","GQ_Non_Uni","GQ_Non_Mil","GQ_Non_Oth"
410419504012013,"Block 2013, Block Group 2, Census Tract 9504.01, Lincoln County, Oregon",4,0,0,0,0,0,4,0,0,4
410419504012023,"Block 2023, Block Group 2, Census Tract 9504.01, Lincoln County, Oregon",1,0,0,0,0,0,1,0,0,1
410390031044001,"Block 4001, Block Group 4, Census Tract 31.04, Lane County, Oregon",4,0,0,0,0,0,4,0,0,4
410419512002002,"Block 2002, Block Group 2, Census Tract 9512, Lincoln County, Oregon",28,20,0,0,20,0,8,0,0,8
410390043001001,"Block 1001, Block Group 1, Census Tract 43, Lane County, Oregon",76,0,0,0,0,0,76,0,0,76
410390049002016,"Block 2016, Block Group 2, Census Tract 49, Lane County, Oregon",50,0,0,0,0,0,50,46,0,4
410430201011042,"Block 1042, Block Group 1, Census Tract 201.01, Linn County, Oregon",2,0,0,0,0,0,2,0,0,2
410390039001032,"Block 1032, Block Group 1, Census Tract 39, Lane County, Oregon",9,0,0,0,0,0,9,0,0,9
410390022012010,"Block 2010, Block Group 2, Census Tract 22.01, Lane County, Oregon",15,0,0,0,0,0,15,0,0,15
410430203001023,"Block 1023, Block Group 1, Census Tract 203, Linn County, Oregon",1,0,0,0,0,0,1,0,0,1
410390024011005,"Block 1005, Block Group 1, Census Tract 24.01, Lane County, Oregon",4,0,0,0,0,0,4,0,0,4
410390024011013,"Block 1013, Block Group 1, Census Tract 24.01, Lane County, Oregon",1,0,0,0,0,0,1,0,0,1
410390048001000,"Block 1000, Block Group 1, Census Tract 48, Lane County, Oregon",23,0,0,0,0,0,23,16,0,7
410430201012001,"Block 2001, Block Group 2, Census Tract 201.01, Linn County, Oregon",6,0,0,0,0,0,6,0,0,6
410390029032009,"Block 2009, Block Group 2, Census Tract 29.03, Lane County, Oregon",8,0,0,0,0,0,8,0,0,8
410390021032004,"Block 2004, Block Group 2, Census Tract 21.03, Lane County, Oregon",2,0,0,0,0,0,2,0,0,2
410390031013001,"Block 3001, Block Group 3, Census Tract 31.01, Lane County, Oregon",2,0,0,0,0,0,2,0,0,2
410390046003002,"Block 3002, Block Group 3, Census Tract 46, Lane County, Oregon",29,0,0,0,0,0,29,0,0,29
410390046003003,"Block 3003, Block Group 3, Census Tract 46, Lane County, Oregon",8,0,0,0,0,0,8,0,0,8
410390028003051,"Block 3051, Block Group 3, Census Tract 28, Lane County, Oregon",9,0,0,0,0,0,9,0,0,9
410390029021003,"Block 1003, Block Group 1, Census Tract 29.02, Lane County, Oregon",7,0,0,0,0,0,7,0,0,7
410390029021005,"Block 1005, Block Group 1, Census Tract 29.02, Lane County, Oregon",9,0,0,0,0,0,9,0,0,9
410390031014003,"Block 4003, Block Group 4, Census Tract 31.01, Lane County, Oregon",91,87,0,0,87,0,4,0,0,4
410390032022012,"Block 2012, Block Group 2, Census Tract 32.02, Lane County, Oregon",58,0,0,0,0,0,58,0,0,58
410390050002017,"Block 2017, Block Group 2, Census Tract 50, Lane County, Oregon",9,0,0,0,0,0,9,0,0,9
410390050002018,"Block 2018, Block Group 2, Census Tract 50, Lane County, Oregon",7,0,0,0,0,0,7,0,0,7
410390021042003,"Block 2003, Block Group 2, Census Tract 21.04, Lane County, Oregon",7,0,0,0,0,0,7,0,0,7
410419503042007,"Block 2007, Block Group 2, Census Tract 9503.04, Lincoln County, Oregon",10,0,0,0,0,0,10,0,0,10
410419511001014,"Block 1014, Block Group 1, Census Tract 9511, Lincoln County, Oregon",13,0,0,0,0,0,13,0,0,13
410390041002032,"Block 2032, Block Group 2, Census Tract 41, Lane County, Oregon",1,0,0,0,0,0,1,0,0,1
410390049002017,"Block 2017, Block Group 2, Census Tract 49, Lane County, Oregon",8,0,0,0,0,0,8,0,0,8
410419506012000,"Block 2000, Block Group 2, Census Tract 9506.01, Lincoln County, Oregon",6,0,0,0,0,0,6,0,0,6
410390033011005,"Block 1005, Block Group 1, Census Tract 33.01, Lane County, Oregon",3,0,0,0,0,0,3,0,0,3
410390020022007,"Block 2007, Block Group 2, Census Tract 20.02, Lane County, Oregon",9,0,0,0,0,0,9,0,0,9
410390020022016,"Block 2016, Block Group 2, Census Tract 20.02, Lane County, Oregon",11,0,0,0,0,0,11,0,0,11
410419510002043,"Block 2043, Block Group 2, Census Tract 9510, Lincoln County, Oregon",20,0,0,0,0,0,20,0,0,20
410430203001001,"Block 1001, Block Group 1, Census Tract 203, Linn County, Oregon",8,0,0,0,0,0,8,0,0,8
410430204003073,"Block 3073, Block Group 3, Census Tract 204, Linn County, Oregon",6,0,0,0,0,0,6,0,0,6
410390023023001,"Block 3001, Block Group 3, Census Tract 23.02, Lane County, Oregon",8,0,0,0,0,0,8,0,0,8
410390032011015,"Block 1015, Block Group 1, Census Tract 32.01, Lane County, Oregon",5,0,0,0,0,0,5,0,0,5
410390032011019,"Block 1019, Block Group 1, Census Tract 32.01, Lane County, Oregon",1,0,0,0,0,0,1,0,0,1
410390046001009,"Block 1009, Block Group 1, Census Tract 46, Lane County, Oregon",2,0,0,0,0,0,2,0,0,2
410390021012014,"Block 2014, Block Group 2, Census Tract 21.01, Lane County, Oregon",9,0,0,0,0,0,9,0,0,9
410390021031006,"Block 1006, Block Group 1, Census Tract 21.03, Lane County, Oregon",9,0,0,0,0,0,9,0,0,9
410390029031008,"Block 1008, Block Group 1, Census Tract 29.03, Lane County, Oregon",5,0,0,0,0,0,5,0,0,5
410430204003089,"Block 3089, Block Group 3, Census Tract 204, Linn County, Oregon",22,0,0,0,0,0,22,0,0,22
410430204004023,"Block 4023, Block Group 4, Census Tract 204, Linn County, Oregon",14,0,0,0,0,0,14,0,0,14
410390032012000,"Block 2000, Block Group 2, Census Tract 32.01, Lane County, Oregon",9,0,0,0,0,0,9,0,0,9
410390032012015,"Block 2015, Block Group 2, Census Tract 32.01, Lane County, Oregon",8,0,0,0,0,0,8,0,0,8
410430205001035,"Block 1035, Block Group 1, Census Tract 205, Linn County, Oregon",15,0,0,0,0,0,15,0,0,15
410430205002000,"Block 2000, Block Group 2, Census Tract 205, Linn County, Oregon",50,44,0,0,44,0,6,0,0,6
410430205003004,"Block 3004, Block Group 3, Census Tract 205, Linn County, Oregon",3,0,0,0,0,0,3,0,0,3
410390027001002,"Block 1002, Block Group 1, Census Tract 27, Lane County, Oregon",5,0,0,0,0,0,5,0,0,5
410390041001016,"Block 1016, Block Group 1, Census Tract 41, Lane County, Oregon",7,0,0,0,0,0,7,0,0,7
410430206011009,"Block 1009, Block Group 1, Census Tract 206.01, Linn County, Oregon",8,0,0,0,0,0,8,0,0,8
410419509002002,"Block 2002, Block Group 2, Census Tract 9509, Lincoln County, Oregon",7,0,0,0,0,0,7,0,0,7
410390031031000,"Block 1000, Block Group 1, Census Tract 31.03, Lane County, Oregon",9,0,0,0,0,0,9,0,0,9
410390031031001,"Block 1001, Block Group 1, Census Tract 31.03, Lane County, Oregon",9,0,0,0,0,0,9,0,0,9
410390031031007,"Block 1007, Block Group 1, Census Tract 31.03, Lane County, Oregon",6,0,0,0,0,0,6,0,0,6
410390031031011,"Block 1011, Block Group 1, Census Tract 31.03, Lane County, Oregon",6,0,0,0,0,0,6,0,0,6
410390043002000,"Block 2000, Block Group 2, Census Tract 43, Lane County, Oregon",15,0,0,0,0,0,15,0,0,15
410390043004000,"Block 4000, Block Group 4, Census Tract 43, Lane County, Oregon",147,0,0,0,0,0,147,0,0,147
410390048002007,"Block 2007, Block Group 2, Census Tract 48, Lane County, Oregon",49,0,0,0,0,0,49,0,0,49
410390031032002,"Block 2002, Block Group 2, Census Tract 31.03, Lane County, Oregon",7,0,0,0,0,0,7,0,0,7
410390031032004,"Block 2004, Block Group 2, Census Tract 31.03, Lane County, Oregon",3,0,0,0,0,0,3,0,0,3
410390031041001,"Block 1001, Block Group 1, Census Tract 31.04, Lane County, Oregon",87,0,0,0,0,0,87,0,0,87
410390031042002,"Block 2002, Block Group 2, Census Tract 31.04, Lane County, Oregon",24,0,0,0,0,0,24,0,0,24
410390032021026,"Block 1026, Block Group 1, Census Tract 32.02, Lane County, Oregon",8,0,0,0,0,0,8,0,0,8
410390032021027,"Block 1027, Block Group 1, Census Tract 32.02, Lane County, Oregon",1,0,0,0,0,0,1,0,0,1
410390039001062,"Block 1062, Block Group 1, Census Tract 39, Lane County, Oregon",190,0,0,0,0,0,190,0,0,190
410390039001075,"Block 1075, Block Group 1, Census Tract 39, Lane County, Oregon",67,0,0,0,0,0,67,0,0,67
410430206012023,"Block 2023, Block Group 2, Census Tract 206.01, Linn County, Oregon",90,83,0,0,83,0,7,0,0,7
410430206012032,"Block 2032, Block Group 2, Census Tract 206.01, Linn County, Oregon",7,0,0,0,0,0,7,0,0,7
410430206013008,"Block 3008, Block Group 3, Census Tract 206.01, Linn County, Oregon",6,0,0,0,0,0,6,0,0,6
410390023012000,"Block 2000, Block Group 2, Census Tract 23.01, Lane County, Oregon",9,0,0,0,0,0,9,0,0,9
410390023012004,"Block 2004, Block Group 2, Census Tract 23.01, Lane County, Oregon",10,0,0,0,0,0,10,0,0,10
410390026002009,"Block 2009, Block Group 2, Census Tract 26, Lane County, Oregon",5,0,0,0,0,0,5,0,0,5
410390038012012,"Block 2012, Block Group 2, Census Tract 38.01, Lane County, Oregon",25,0,0,0,0,0,25,0,0,25
410390039002010,"Block 2010, Block Group 2, Census Tract 39, Lane County, Oregon",53,0,0,0,0,0,53,0,0,53
410430206023031,"Block 3031, Block Group 3, Census Tract 206.02, Linn County, Oregon",3,0,0,0,0,0,3,0,0,3
410430207001003,"Block 1003, Block Group 1, Census Tract 207, Linn County, Oregon",5,0,0,0,0,0,5,0,0,5
410390023012029,"Block 2029, Block Group 2, Census Tract 23.01, Lane County, Oregon",71,0,0,0,0,0,71,0,0,71
410419504011004,"Block 1004, Block Group 1, Census Tract 9504.01, Lincoln County, Oregon",3,0,0,0,0,0,3,0,0,3
410390042002049,"Block 2049, Block Group 2, Census Tract 42, Lane County, Oregon",42,14,0,14,0,0,28,0,0,28
410390042002054,"Block 2054, Block Group 2, Census Tract 42, Lane County, Oregon",9,0,0,0,0,0,9,0,0,9
410390042003001,"Block 3001, Block Group 3, Census Tract 42, Lane County, Oregon",20,0,0,0,0,0,20,0,0,20
410430203003004,"Block 3004, Block Group 3, Census Tract 203, Linn County, Oregon",2,0,0,0,0,0,2,0,0,2
410530203051000,"Block 1000, Block Group 1, Census Tract 203.05, Polk County, Oregon",9,0,0,0,0,0,9,0,0,9
410530202021022,"Block 1022, Block Group 1, Census Tract 202.02, Polk County, Oregon",1,0,0,0,0,0,1,0,0,1
410530202021023,"Block 1023, Block Group 1, Census Tract 202.02, Polk County, Oregon",8,0,0,0,0,0,8,0,0,8
410530202021025,"Block 1025, Block Group 1, Census Tract 202.02, Polk County, Oregon",1,0,0,0,0,0,1,0,0,1
410530202021026,"Block 1026, Block Group 1, Census Tract 202.02, Polk County, Oregon",9,0,0,0,0,0,9,0,0,9
410510106022057,"Block 2057, Block Group 2, Census Tract 106.02, Multnomah County, Oregon",10,0,0,0,0,0,10,0,0,10
410510104083004,"Block 3004, Block Group 3, Census Tract 104.08, Multnomah County, Oregon",5,0,0,0,0,0,5,0,0,5
410510101012003,"Block 2003, Block Group 2, Census Tract 101.01, Multnomah County, Oregon",8,0,0,0,0,0,8,0,0,8
410510103032003,"Block 2003, Block Group 2, Census Tract 103.03, Multnomah County, Oregon",31,0,0,0,0,0,31,0,0,31
410530203051009,"Block 1009, Block Group 1, Census Tract 203.05, Polk County, Oregon",2,0,0,0,0,0,2,0,0,2
410510104084003,"Block 4003, Block Group 4, Census Tract 104.08, Multnomah County, Oregon",13,0,0,0,0,0,13,0,0,13
410510101013008,"Block 3008, Block Group 3, Census Tract 101.01, Multnomah County, Oregon",6,0,0,0,0,0,6,0,0,6
410510104084001,"Block 4001, Block Group 4, Census Tract 104.08, Multnomah County, Oregon",1,0,0,0,0,0,1,0,0,1
410510104101001,"Block 1001, Block Group 1, Census Tract 104.10, Multnomah County, Oregon",10,0,0,0,0,0,10,0,0,10
410510101021002,"Block 1002, Block Group 1, Census Tract 101.02, Multnomah County, Oregon",2,0,0,0,0,0,2,0,0,2
410510097033007,"Block 3007, Block Group 3, Census Tract 97.03, Multnomah County, Oregon",8,0,0,0,0,0,8,0,0,8
410510097033008,"Block 3008, Block Group 3, Census Tract 97.03, Multnomah County, Oregon",6,0,0,0,0,0,6,0,0,6
410530202041017,"Block 1017, Block Group 1, Census Tract 202.04, Polk County, Oregon",11,0,0,0,0,0,11,0,0,11
410530202041018,"Block 1018, Block Group 1, Census Tract 202.04, Polk County, Oregon",4,0,0,0,0,0,4,0,0,4
410530202043012,"Block 3012, Block Group 3, Census Tract 202.04, Polk County, Oregon",7,0,0,0,0,0,7,0,0,7
410510105001053,"Block 1053, Block Group 1, Census Tract 105, Multnomah County, Oregon",15,0,0,0,0,0,15,0,0,15
410510105001062,"Block 1062, Block Group 1, Census Tract 105, Multnomah County, Oregon",1,0,0,0,0,0,1,0,0,1
410510103033003,"Block 3003, Block Group 3, Census Tract 103.03, Multnomah County, Oregon",17,0,0,0,0,0,17,0,0,17
410510103041007,"Block 1007, Block Group 1, Census Tract 103.04, Multnomah County, Oregon",16,0,0,0,0,0,16,0,0,16
410519800001008,"Block 1008, Block Group 1, Census Tract 9800, Multnomah County, Oregon",18,0,0,0,0,0,18,0,0,18
410510104102000,"Block 2000, Block Group 2, Census Tract 104.10, Multnomah County, Oregon",17,0,0,0,0,0,17,0,0,17
410510104102001,"Block 2001, Block Group 2, Census Tract 104.10, Multnomah County, Oregon",27,4,0,0,4,0,23,0,0,23
410510101021016,"Block 1016, Block Group 1, Census Tract 101.02, Multnomah County, Oregon",63,0,0,0,0,0,63,0,0,63
410510097033016,"Block 3016, Block Group 3, Census Tract 97.03, Multnomah County, Oregon",6,0,0,0,0,0,6,0,0,6
410510103041013,"Block 1013, Block Group 1, Census Tract 103.04, Multnomah County, Oregon",24,0,0,0,0,0,24,0,0,24
410510103042000,"Block 2000, Block Group 2, Census Tract 103.04, Multnomah County, Oregon",6,0,0,0,0,0,6,0,0,6
410510103042002,"Block 2002, Block Group 2, Census Tract 103.04, Multnomah County, Oregon",12,0,0,0,0,0,12,0,0,12
410510101021023,"Block 1023, Block Group 1, Census Tract 101.02, Multnomah County, Oregon",5,0,0,0,0,0,5,0,0,5
410510101022006,"Block 2006, Block Group 2, Census Tract 101.02, Multnomah County, Oregon",7,0,0,0,0,0,7,0,0,7
410510097042001,"Block 2001, Block Group 2, Census Tract 97.04, Multnomah County, Oregon",40,0,0,0,0,0,40,0,0,40
410510098012008,"Block 2008, Block Group 2, Census Tract 98.01, Multnomah County, Oregon",7,0,0,0,0,0,7,0,0,7
410510098031000,"Block 1000, Block Group 1, Census Tract 98.03, Multnomah County, Oregon",33,0,0,0,0,0,33,0,0,33
410510098031001,"Block 1001, Block Group 1, Census Tract 98.03, Multnomah County, Oregon",18,0,0,0,0,0,18,0,0,18
410510099033010,"Block 3010, Block Group 3, Census Tract 99.03, Multnomah County, Oregon",6,0,0,0,0,0,6,0,0,6
410530051001014,"Block 1014, Block Group 1, Census Tract 51, Polk County, Oregon",6,0,0,0,0,0,6,0,0,6
410530051001025,"Block 1025, Block Group 1, Census Tract 51, Polk County, Oregon",6,0,0,0,0,0,6,0,0,6
410510104111008,"Block 1008, Block Group 1, Census Tract 104.11, Multnomah County, Oregon",212,105,0,0,105,0,107,0,0,107
410510104111012,"Block 1012, Block Group 1, Census Tract 104.11, Multnomah County, Oregon",9,0,0,0,0,0,9,0,0,9
410510104111013,"Block 1013, Block Group 1, Census Tract 104.11, Multnomah County, Oregon",14,0,0,0,0,0,14,0,0,14
410510104112001,"Block 2001, Block Group 2, Census Tract 104.11, Multnomah County, Oregon",3,0,0,0,0,0,3,0,0,3
410510097042016,"Block 2016, Block Group 2, Census Tract 97.04, Multnomah County, Oregon",1,0,0,0,0,0,1,0,0,1
410510098031004,"Block 1004, Block Group 1, Census Tract 98.03, Multnomah County, Oregon",10,0,0,0,0,0,10,0,0,10
410510098031006,"Block 1006, Block Group 1, Census Tract 98.03, Multnomah County, Oregon",12,0,0,0,0,0,12,0,0,12
410510098031011,"Block 1011, Block Group 1, Census Tract 98.03, Multnomah County, Oregon",5,0,0,0,0,0,5,0,0,5
410510103051024,"Block 1024, Block Group 1, Census Tract 103.05, Multnomah County, Oregon",7,0,0,0,0,0,7,0,0,7
410510098032000,"Block 2000, Block Group 2, Census Tract 98.03, Multnomah County, Oregon",2,0,0,0,0,0,2,0,0,2
410510100011002,"Block 1002, Block Group 1, Census Tract 100.01, Multnomah County, Oregon",11,0,0,0,0,0,11,0,0,11
410510102001035,"Block 1035, Block Group 1, Census Tract 102, Multnomah County, Oregon",4,0,0,0,0,0,4,0,0,4
410510102001038,"Block 1038, Block Group 1, Census Tract 102, Multnomah County, Oregon",8,0,0,0,0,0,8,0,0,8
410510098012002,"Block 2002, Block Group 2, Census Tract 98.01, Multnomah County, Oregon",1,0,0,0,0,0,1,0,0,1
410510098012004,"Block 2004, Block Group 2, Census Tract 98.01, Multnomah County, Oregon",5,0,0,0,0,0,5,0,0,5
410510098012005,"Block 2005, Block Group 2, Census Tract 98.01, Multnomah County, Oregon",3,0,0,0,0,0,3,0,0,3
410510103053005,"Block 3005, Block Group 3, Census Tract 103.05, Multnomah County, Oregon",2,0,0,0,0,0,2,0,0,2
410510099043001,"Block 3001, Block Group 3, Census Tract 99.04, Multnomah County, Oregon",9,0,0,0,0,0,9,0,0,9
410510102001045,"Block 1045, Block Group 1, Census Tract 102, Multnomah County, Oregon",12,0,0,0,0,0,12,0,0,12
410510102003033,"Block 3033, Block Group 3, Census Tract 102, Multnomah County, Oregon",1,0,0,0,0,0,1,0,0,1
410530203031022,"Block 1022, Block Group 1, Census Tract 203.03, Polk County, Oregon",1,0,0,0,0,0,1,0,0,1
410530203032000,"Block 2000, Block Group 2, Census Tract 203.03, Polk County, Oregon",5,0,0,0,0,0,5,0,0,5
410510104122012,"Block 2012, Block Group 2, Census Tract 104.12, Multnomah County, Oregon",30,0,0,0,0,0,30,0,0,30
410530203032012,"Block 2012, Block Group 2, Census Tract 203.03, Polk County, Oregon",3,0,0,0,0,0,3,0,0,3
410530203032013,"Block 2013, Block Group 2, Census Tract 203.03, Polk County, Oregon",6,4,0,4,0,0,2,0,0,2
410530203032018,"Block 2018, Block Group 2, Census Tract 203.03, Polk County, Oregon",4,0,0,0,0,0,4,0,0,4
410510104071001,"Block 1001, Block Group 1, Census Tract 104.07, Multnomah County, Oregon",25,0,0,0,0,0,25,0,0,25
410510102003056,"Block 3056, Block Group 3, Census Tract 102, Multnomah County, Oregon",3,0,0,0,0,0,3,0,0,3
410510104132035,"Block 2035, Block Group 2, Census Tract 104.13, Multnomah County, Oregon",3,0,0,0,0,0,3,0,0,3
410510098033003,"Block 3003, Block Group 3, Census Tract 98.03, Multnomah County, Oregon",8,0,0,0,0,0,8,0,0,8
410530203041011,"Block 1011, Block Group 1, Census Tract 203.04, Polk County, Oregon",5,0,0,0,0,0,5,0,0,5
410530203041013,"Block 1013, Block Group 1, Census Tract 203.04, Polk County, Oregon",4,0,0,0,0,0,4,0,0,4
410530052041017,"Block 1017, Block Group 1, Census Tract 52.04, Polk County, Oregon",4,0,0,0,0,0,4,0,0,4
410510105001006,"Block 1006, Block Group 1, Census Tract 105, Multnomah County, Oregon",18,0,0,0,0,0,18,0,0,18
410510098033009,"Block 3009, Block Group 3, Census Tract 98.03, Multnomah County, Oregon",5,0,0,0,0,0,5,0,0,5
410510098034000,"Block 4000, Block Group 4, Census Tract 98.03, Multnomah County, Oregon",64,59,0,0,59,0,5,0,0,5
410510098041000,"Block 1000, Block Group 1, Census Tract 98.04, Multnomah County, Oregon",1,0,0,0,0,0,1,0,0,1
410510104132013,"Block 2013, Block Group 2, Census Tract 104.13, Multnomah County, Oregon",9,0,0,0,0,0,9,0,0,9
410510098041003,"Block 1003, Block Group 1, Census Tract 98.04, Multnomah County, Oregon",7,0,0,0,0,0,7,0,0,7
410510098041006,"Block 1006, Block Group 1, Census Tract 98.04, Multnomah County, Oregon",11,0,0,0,0,0,11,0,0,11
410510098031020,"Block 1020, Block Group 1, Census Tract 98.03, Multnomah County, Oregon",8,0,0,0,0,0,8,0,0,8
410530203042012,"Block 2012, Block Group 2, Census Tract 203.04, Polk County, Oregon",7,0,0,0,0,0,7,0,0,7
410530203042022,"Block 2022, Block Group 2, Census Tract 203.04, Polk County, Oregon",8,0,0,0,0,0,8,0,0,8
410530203042028,"Block 2028, Block Group 2, Census Tract 203.04, Polk County, Oregon",138,133,0,0,133,0,5,0,0,5
410530203042029,"Block 2029, Block Group 2, Census Tract 203.04, Polk County, Oregon",4,0,0,0,0,0,4,0,0,4
410530203043004,"Block 3004, Block Group 3, Census Tract 203.04, Polk County, Oregon",4,0,0,0,0,0,4,0,0,4
410530203043005,"Block 3005, Block Group 3, Census Tract 203.04, Polk County, Oregon",4,0,0,0,0,0,4,0,0,4
410510104072009,"Block 2009, Block Group 2, Census Tract 104.07, Multnomah County, Oregon",67,56,0,0,56,0,11,0,0,11
410510104073000,"Block 3000, Block Group 3, Census Tract 104.07, Multnomah County, Oregon",8,0,0,0,0,0,8,0,0,8
410510100014015,"Block 4015, Block Group 4, Census Tract 100.01, Multnomah County, Oregon",6,0,0,0,0,0,6,0,0,6
410510100021008,"Block 1008, Block Group 1, Census Tract 100.02, Multnomah County, Oregon",14,0,0,0,0,0,14,0,0,14
410530052051005,"Block 1005, Block Group 1, Census Tract 52.05, Polk County, Oregon",36,0,0,0,0,0,36,0,0,36
410510098033008,"Block 3008, Block Group 3, Census Tract 98.03, Multnomah County, Oregon",2,0,0,0,0,0,2,0,0,2
410510098042001,"Block 2001, Block Group 2, Census Tract 98.04, Multnomah County, Oregon",13,0,0,0,0,0,13,0,0,13
410510098042007,"Block 2007, Block Group 2, Census Tract 98.04, Multnomah County, Oregon",11,0,0,0,0,0,11,0,0,11
410510106022001,"Block 2001, Block Group 2, Census Tract 106.02, Multnomah County, Oregon",25,0,0,0,0,0,25,0,0,25
410510106022003,"Block 2003, Block Group 2, Census Tract 106.02, Multnomah County, Oregon",3,0,0,0,0,0,3,0,0,3
410510104081004,"Block 1004, Block Group 1, Census Tract 104.08, Multnomah County, Oregon",4,0,0,0,0,0,4,0,0,4
410510104081006,"Block 1006, Block Group 1, Census Tract 104.08, Multnomah County, Oregon",5,0,0,0,0,0,5,0,0,5
