GEOID,HH,POP,HH_Occ,GQ_Inst,GQ_Non,GP
410390014002157,0,0,0,0,0,0
410390014002172,0,0,0,0,0,0
410390008001127,2,2,2,0,0,2
410190300002021,0,0,0,0,0,0
410190300002073,0,0,0,0,0,0
410190500042019,14,46,14,0,0,46
410191700001020,8,20,8,0,0,20
410079506002007,1,11,1,0,0,11
410079507002002,0,0,0,0,0,0
410359705002382,1,5,1,0,0,5
410192100002069,3,13,3,0,0,13
410192100002121,0,0,0,0,0,0
410192100004007,0,0,0,0,0,0
410239601003237,0,0,0,0,0,0
410239601003290,0,0,0,0,0,0
410259602001273,0,0,0,0,0,0
410259602001315,3,13,3,0,0,13
410259602002008,12,11,9,0,0,11
410290005021009,20,52,20,0,0,52
410290005024000,444,873,433,0,0,873
410290006032005,14,27,14,0,0,27
410290018023011,0,0,0,0,0,0
410290020001016,10,20,10,0,0,20
410290020002027,15,26,14,0,0,26
410290027021026,0,0,0,0,0,0
410290027023026,25,56,25,0,0,56
410333613022014,1,11,1,0,0,11
410192100004058,8,23,8,0,0,23
410192100004110,3,5,3,0,0,5
410239601003337,0,0,0,0,0,0
410239601003406,0,0,0,0,0,0
410239601003459,0,0,0,0,0,0
410259602001438,1,9,1,0,0,9
410259602002123,0,0,0,0,0,0
410259602002176,0,0,0,0,0,0
410290006042010,27,66,27,0,0,66
410290006053002,30,48,30,0,0,48
410290006061044,0,0,0,0,0,0
410290021002007,1,12,1,0,0,12
410290022001012,37,80,37,0,0,80
410290022003020,1,9,1,0,0,9
410390016001034,16,37,15,0,0,37
410379601001384,0,0,0,0,0,0
410390007053001,14,25,10,0,0,25
410390001002031,1,9,1,0,0,9
410390014002206,0,0,0,0,0,0
410390015001682,0,0,0,0,0,0
410390015003022,25,59,25,0,0,59
410359709021002,0,0,0,0,0,0
410359709021027,79,161,79,0,0,161
410390009024028,31,84,31,0,0,84
410390016003030,17,35,17,0,0,35
410359710001018,17,29,15,0,0,29
410379601001398,0,0,0,0,0,0
410379601001421,0,0,0,0,0,0
410379601001495,0,0,0,0,0,0
410510103052002,77,226,77,0,0,226
410510105003083,0,0,0,0,0,0
410530203044022,0,0,0,0,0,0
410510103052004,37,102,35,0,0,102
410510105003106,13,26,13,0,0,26
410510105003122,2,9,0,0,0,9
410530203052013,2,12,2,0,0,12
410530203053000,0,0,0,0,0,0
410510099052004,276,569,268,0,0,569
410510105004030,0,0,0,0,0,0
410530202031016,14,47,9,0,0,47
410510099072011,25,74,25,0,9,65
410510099074034,11,34,9,0,0,34
410390004033043,9,30,9,0,0,30
410390009032003,7,25,7,0,0,25
410390015001061,0,0,0,0,0,0
410390015001078,0,0,0,0,0,0
410379601001525,0,0,0,0,0,0
410390001002096,0,0,0,0,0,0
410390004034012,1,16,1,0,0,16
410390007073005,4,12,0,0,0,12
410390015001135,0,0,0,0,0,0
410359712001012,1,8,1,0,0,8
410359713001002,7,17,1,0,0,17
410430302013208,0,0,0,0,0,0
410430302014048,15,52,15,0,0,52
410430302021000,0,0,0,0,0,0
410430309033001,105,211,100,0,0,211
410430309034021,6,22,6,0,0,22
410430309041012,22,35,22,0,0,35
410459709002528,0,0,0,0,0,0
410459709002580,0,0,0,0,0,0
410470015012011,24,81,19,0,0,81
410470015023002,36,104,36,0,0,104
410510089023012,0,0,0,0,0,0
410430302021052,0,0,0,0,0,0
410430302022054,3,5,0,0,0,5
410430309042040,22,51,17,0,0,51
410430309051003,14,33,14,0,0,33
410459709002644,1,3,1,0,0,3
410459709002686,0,0,0,0,0,0
410459709002738,0,0,0,0,0,0
410499702001048,0,0,0,0,0,0
410499702001101,10,25,10,0,0,25
410470016011010,0,0,0,0,0,0
410470016014010,2,26,2,0,0,26
410470016031021,56,127,56,0,0,127
410510024023002,38,60,34,0,0,60
410510025012003,23,72,23,0,0,72
410510041022000,2,12,2,0,0,12
410510041023020,11,15,11,0,0,15
410510068022009,20,54,20,0,0,54
410430303001064,0,0,0,0,0,0
410430309061008,4,11,4,0,0,11
410430309062030,1,0,1,0,0,0
410430309063016,25,56,25,0,0,56
410459709002808,0,0,0,0,0,0
410459709002859,0,0,0,0,0,0
410459709002917,0,0,0,0,0,0
410499702002055,1,0,1,0,0,0
410499702002106,0,0,0,0,0,0
410499702003039,0,0,0,0,0,0
410470016052006,30,82,30,0,0,82
410470016071019,0,0,0,0,0,0
410470104001019,3,8,3,0,0,8
410510010002012,7,18,7,0,0,18
410510025016013,0,7,0,0,7,0
410510025023008,70,104,70,0,0,104
410510041024024,16,38,13,0,0,38
410510057011002,0,0,0,0,0,0
410510096053013,25,46,24,0,0,46
410459702001010,0,0,0,0,0,0
410459702002006,1,4,1,0,0,4
410459702003001,14,31,14,0,0,31
410459709002979,1,0,1,0,0,0
410459709003031,0,0,0,0,0,0
410459709003086,0,0,0,0,0,0
410499702005004,0,0,0,0,0,0
410499702005057,7,12,7,0,0,12
410459709003097,0,0,0,0,0,0
410470017022001,3,12,0,0,0,12
410470017032013,14,30,14,0,0,30
410470018012020,20,51,20,0,0,51
410470104005003,1,8,1,0,0,8
410470104005050,15,26,15,0,0,26
410510010004011,11,32,11,0,0,32
410510011011050,0,0,0,0,0,0
410510027013018,17,43,13,0,0,43
410510041032019,9,43,9,0,0,43
410510041033011,24,76,24,0,0,76
410510041041000,0,0,0,0,0,0
410510070012016,10,33,10,0,0,33
410430303001348,0,0,0,0,0,0
410459702004010,0,0,0,0,0,0
410459703001002,43,92,43,12,0,80
410459703003009,11,21,3,0,0,21
410459709003105,3,0,3,0,0,0
410459709003157,0,0,0,0,0,0
410459709003209,0,0,0,0,0,0
410499702005126,1,1,0,0,0,1
410499702005182,0,0,0,0,0,0
410499702005235,0,0,0,0,0,0
410470018013008,14,44,14,0,0,44
410470018023003,8,16,8,0,0,16
410470018031009,402,854,398,0,0,854
410510011021001,17,23,17,0,0,23
410510011022021,1,22,1,0,0,22
410510027022020,82,175,82,0,0,175
410510028012016,43,85,43,0,0,85
410510028022006,9,29,9,0,0,29
410510059012016,8,13,2,0,0,13
410510070022004,0,0,0,0,0,0
410510092023001,21,48,21,0,0,48
410459703005015,5,22,5,0,0,22
410459704002017,0,0,0,0,0,0
410459704003037,0,0,0,0,0,0
410459709003275,0,0,0,0,0,0
410459709003327,0,0,0,0,0,0
410459709003379,0,0,0,0,0,0
410499702005300,0,0,0,0,0,0
410499702005353,0,0,0,0,0,0
410499702005392,1,4,1,0,0,4
410470020011009,27,58,22,0,0,58
410470020021009,22,66,19,0,0,66
410510012021007,101,125,99,0,0,125
410510012023002,75,64,66,0,0,64
410510028022023,15,28,15,0,0,28
410510029011017,8,15,3,0,0,15
410510029013012,21,40,14,0,0,40
410510038013024,13,59,13,0,25,34
410510070023001,1,2,1,0,0,2
410510070023029,4,12,0,0,0,12
410510093021006,16,51,16,0,0,51
410510094002013,13,32,10,0,0,32
410459704004027,0,0,0,0,0,0
410459704005029,6,38,2,0,0,38
410459705001036,1,7,1,0,0,7
410459709003449,0,0,0,0,0,0
410459709003501,0,0,0,0,0,0
410470021023003,35,79,32,0,0,79
410470022011024,30,60,30,0,0,60
410510012042022,19,50,19,0,0,50
410510013013007,15,38,15,0,0,38
410510029021014,22,50,22,0,0,50
410510029023015,13,28,10,0,0,28
410510029025019,17,45,17,0,0,45
410510060021011,52,61,52,0,7,54
410470106001034,12,29,12,0,0,29
410470106002000,0,0,0,0,0,0
410470106002053,0,0,0,0,0,0
410510080012017,39,128,39,0,6,122
410430304012003,5,13,5,0,0,13
410430304013000,15,57,15,0,0,57
410459705001058,0,0,0,0,0,0
410459705002019,0,0,0,0,0,0
410459705003023,0,0,0,0,0,0
410459709003566,0,0,0,0,0,0
410459709003618,2,7,2,0,0,7
410459709004053,1,3,1,0,0,3
410470023012003,9,32,7,0,0,32
410470023031019,5,24,5,0,0,24
410470023041013,4,17,4,0,0,17
410510014002018,13,20,11,0,0,20
410510030001032,8,21,8,0,0,21
410510095011012,21,61,21,0,0,61
410430304014021,35,91,35,0,0,91
410430304031032,7,14,3,0,0,14
410430304041005,16,29,16,0,0,29
410459705005010,1,2,0,0,0,2
410459705006016,4,8,4,0,0,8
410459706001035,4,15,4,0,0,15
410470106002121,7,15,7,0,0,15
410470106002175,8,7,6,0,0,7
410459706001070,6,14,0,0,0,14
410510015001010,12,39,12,0,0,39
410510016012012,22,49,22,0,0,49
410510030004025,8,23,8,0,0,23
410510031001047,8,21,8,0,0,21
410510046011015,28,76,26,0,0,76
410510095021014,8,23,8,0,0,23
410430305001008,2,6,2,0,0,6
410459706002040,0,0,0,0,0,0
410459706002092,2,5,2,0,0,5
410470106002231,0,0,0,0,0,0
410470106002305,0,0,0,0,0,0
410470106002340,0,0,0,0,0,0
410470003002016,8,17,0,0,0,17
410470025021067,0,0,0,0,0,0
410470025022001,13,39,13,0,0,39
410470025023006,16,42,11,0,0,42
410510016022001,10,30,10,0,0,30
410510017021000,0,0,0,0,0,0
410510031004021,3,12,0,0,0,12
410510032002020,14,29,11,0,0,29
410510072023048,0,0,0,0,0,0
410510096041014,248,569,235,0,0,569
410430305002067,9,20,9,0,0,20
410459706003026,6,16,6,0,0,16
410459706004005,4,14,4,0,0,14
410459706005027,3,6,3,0,0,6
410470005012015,67,214,67,0,0,214
410470006001009,12,40,12,0,0,40
410470025033011,122,303,117,0,0,303
410470107012011,11,27,11,0,0,27
410510017023020,12,32,12,0,0,32
410510017032014,15,39,14,0,0,39
410510033021026,19,35,19,0,0,35
410510073001021,0,0,0,0,0,0
410510082032004,75,128,75,0,0,128
410510097011004,23,53,23,0,0,53
410459707001006,6,20,6,0,0,20
410459707001058,1,2,1,0,0,2
410470107022068,4,19,1,0,0,19
410470007022001,94,666,94,490,9,167
410470027011000,1,13,1,0,0,13
410470027011032,156,388,141,0,0,388
410470027012027,0,0,0,0,0,0
410510017043011,28,49,28,0,0,49
410510018012023,19,33,19,0,0,33
410510034011026,8,18,8,0,0,18
410510034013016,9,18,9,0,0,18
410510034022001,43,61,43,0,0,61
410510083011008,283,384,281,0,0,384
410459707001174,4,10,4,0,0,10
410459709001037,1,2,1,0,0,2
410470009002012,12,26,12,0,0,26
410470027021020,22,85,20,0,0,85
410470028001037,9,19,9,0,0,19
410510019002012,12,19,12,0,0,19
410510035013007,12,43,12,0,0,43
410510035021017,15,28,15,0,0,28
410510084001010,8,41,0,0,3,38
410459709002045,0,0,0,0,0,0
410459709002087,0,0,0,0,0,0
410470101001073,0,0,0,0,0,0
410470102011002,177,367,172,0,0,367
410510020021009,0,0,0,0,0,0
410510035021035,37,103,37,0,9,94
410510036011008,0,0,0,0,0,0
410510036012035,18,40,12,0,0,40
410510040024014,8,24,8,0,0,24
410510089031019,14,75,14,0,0,75
410430308012019,23,60,23,0,0,60
410430308013035,0,0,0,0,0,0
410459709002200,0,0,0,0,0,0
410459709002252,3,1,2,0,0,1
410470102021008,0,0,0,0,0,0
410510021011037,0,0,0,0,0,0
410510021012028,2,15,2,0,0,15
410510036014018,25,49,24,0,0,49
410510036021040,2,11,2,0,0,11
410510036022026,11,20,11,0,0,20
410510066012008,31,78,31,0,0,78
410510066021015,4,14,4,0,0,14
410510087001013,30,78,30,0,0,78
410430302013045,0,0,0,0,0,0
410430302013098,0,0,0,0,0,0
410430302013151,0,0,0,0,0,0
410430308022001,0,0,0,0,0,0
410430308023005,0,0,0,0,0,0
410430308023057,0,0,0,0,0,0
410459709002365,0,0,0,0,0,0
410459709002417,0,0,0,0,0,0
410499701013121,25,11,9,0,0,11
410470014011016,88,151,88,0,0,151
410470014012018,148,346,139,0,0,346
410510022031025,0,0,0,0,0,0
410510022033007,37,82,37,0,0,82
410079513001067,115,238,112,0,0,238
410510036023015,8,23,4,0,0,23
410510036024022,15,26,15,0,0,26
410510040035021,6,30,6,0,0,30
410510051033008,6,273,6,0,249,24
410510066024005,23,56,23,0,0,56
410510023032002,0,0,0,0,0,0
410510023033017,6,16,6,0,0,16
410510104072016,10,16,10,0,0,16
410079512003271,3,7,3,0,0,7
410099702012001,0,0,0,0,0,0
410390033013010,7,24,1,0,0,24
410390033022002,13,26,13,0,0,26
410390024032014,23,52,23,0,0,52
410390033023031,1,6,1,0,0,6
410390034002006,24,45,24,0,0,45
410390034003001,58,132,58,0,6,126
410390044034017,11,41,10,0,0,41
410390044043002,16,38,14,0,0,38
410419518001115,0,0,0,0,0,0
410390018013000,78,165,78,0,0,165
410390018031001,7,19,7,0,0,19
410390025041005,4,10,4,0,0,10
410390025042001,202,503,197,0,0,503
410390036001008,0,0,0,0,0,0
410390045021017,9,13,2,0,0,13
410390045022020,101,131,101,0,0,131
410419506023009,188,178,85,0,0,178
410390019041006,75,194,75,0,0,194
410390025061006,55,136,45,0,0,136
410419508001037,4,18,4,0,0,18
410419518003002,2,14,0,0,0,14
410430302011001,0,0,0,0,0,0
410430302011014,22,41,22,0,0,41
410390020012011,25,52,25,0,0,52
410390020021010,1,1,1,0,0,1
410390037001001,240,392,225,0,0,392
410059800001010,0,0,0,0,0,0
410390024041054,5,14,5,0,0,14
410390034004008,13,36,13,0,0,36
410390044053011,2,9,2,0,0,9
410419518001167,0,0,0,0,0,0
410430208021013,0,0,0,0,0,0
410390018033000,57,141,57,0,0,141
410390035002024,5,7,5,0,0,7
410390035004037,28,117,28,0,9,108
410419506022016,11,11,11,0,0,11
410390019023000,1,15,1,0,0,15
410390019024010,40,116,40,0,0,116
410390047003012,11,39,11,0,0,39
410390020023001,136,317,136,0,0,317
410390021011012,3,6,3,0,0,6
410390027001023,31,79,31,0,0,79
410390038012009,52,81,52,0,0,81
410390038021004,101,112,73,0,0,112
410390047002028,9,25,9,0,0,25
410390021031002,0,0,0,0,0,0
410390027002028,76,147,76,0,0,147
410390028001006,5,20,5,0,0,20
410390028001025,8,15,6,0,0,15
410390038023006,47,154,46,0,28,126
410390047004031,6,19,6,0,0,19
410419503031001,18,8,8,0,0,8
410419503031038,11,1,0,0,0,1
410390022011012,34,75,28,0,0,75
410419503032010,0,0,0,0,0,0
410419503032029,0,0,0,0,0,0
410430206012026,5,13,5,0,0,13
410430206023003,13,34,8,0,0,34
410390022011031,7,17,7,0,0,17
410390022011046,14,19,14,0,0,19
410390022031007,8,32,8,0,0,32
410390028003026,17,42,17,0,0,42
410390039002029,31,41,30,0,0,41
410419503041012,8,29,7,0,0,29
410419503041028,69,70,28,0,0,70
410390029041004,0,0,0,0,0,0
410390023011029,10,20,10,0,0,20
410390023012012,50,120,50,0,0,120
410390031011012,15,30,15,0,0,30
410390031012002,19,50,15,0,0,50
410390041002000,123,232,123,0,0,232
410390048002027,11,28,4,0,0,28
410419504011017,4,5,4,0,0,5
410390023013019,9,21,9,0,0,21
410390023021000,30,66,30,0,0,66
410390023021026,2,10,2,0,0,10
410390031031009,23,51,23,0,0,51
410390031042004,41,90,36,0,0,90
410390048003021,8,26,8,0,0,26
410419504021018,10,8,10,0,0,8
410430206012002,19,42,19,0,0,42
410390023021060,23,59,23,0,0,59
410390032011006,18,46,18,0,0,46
410390032012010,0,0,0,0,0,0
410390049002002,14,31,12,0,0,31
410419506011017,0,0,0,0,0,0
410430301002011,11,21,11,0,0,21
410390023023023,7,24,7,0,0,24
410390032023023,12,30,12,0,0,30
410419506012010,23,30,21,0,0,30
410419512002026,0,0,0,0,0,0
410079505003003,0,0,0,0,0,0
410079506001014,4,11,3,0,0,11
410030004011007,63,152,63,0,0,152
410050223021006,2,26,2,0,0,26
410050204014033,6,23,6,0,0,23
410050204032012,122,341,122,0,1,340
410050204042022,100,223,98,0,0,223
410050223012005,15,54,13,0,0,54
410050223012056,7,23,7,0,0,23
410019506001029,0,0,0,0,0,0
410019506001092,1,7,1,0,0,7
410019506002010,7,13,7,0,0,13
410050205032012,25,73,25,0,0,73
410050205042006,2,16,2,0,0,16
410050205044005,4,17,4,0,0,17
410050223023015,0,0,0,0,0,0
410050232011043,2,9,2,0,0,9
410050232012034,20,59,20,0,0,59
410019506003011,0,0,0,0,0,0
410019506003064,2,5,2,0,0,5
410019506003107,0,0,0,0,0,0
410030010012007,29,97,29,0,0,97
410050205061008,7,26,7,0,0,26
410050205072007,32,99,32,0,0,99
410050206012003,11,18,11,0,0,18
410050232022026,19,58,19,0,0,58
410050232023027,51,103,51,0,0,103
410050243034006,8,14,8,0,0,14
410050243041046,3,5,3,0,0,5
410050243041093,0,0,0,0,0,0
410019506003168,0,0,0,0,0,0
410019506003221,0,0,0,0,0,0
410019506003263,7,6,4,0,0,6
410030011022010,23,55,23,0,0,55
410050226021029,10,18,10,0,0,18
410050206021011,4,14,4,0,0,14
410050206022032,6,17,6,0,0,17
410050225012003,6,37,0,0,0,37
410050234012012,31,69,24,0,0,69
410050226052028,0,0,0,0,0,0
410030102001043,0,0,0,0,0,0
410050226022042,8,36,8,0,0,36
410050234032010,23,67,23,0,0,67
410050234033032,6,14,6,0,0,14
410050234042000,86,156,86,0,0,156
410019501001051,0,0,0,0,0,0
410019501001104,0,0,0,0,0,0
410030102002004,0,0,0,0,0,0
410050227021020,0,0,0,0,0,0
410030102003006,3,12,3,0,0,12
410050209002019,21,50,14,0,0,50
410050226061009,19,42,19,0,0,42
410050226062024,15,58,15,0,0,58
410019501001139,0,0,0,0,0,0
410019501001206,0,0,0,0,0,0
410530052033006,41,106,41,0,6,100
410530204003108,4,13,2,0,0,13
410510102001002,0,0,0,0,0,0
410510102001028,3,19,3,0,0,19
410510104131003,32,106,32,0,0,106
410530052051011,7,16,7,0,0,16
410019501001259,0,0,0,0,0,0
410030102003089,0,0,0,0,0,0
410050227072017,8,46,7,0,0,46
410030103002026,0,0,0,0,0,0
410050211001022,4,12,0,0,0,12
410050227024018,0,0,0,0,0,0
410050227071007,0,0,0,0,0,0
410019501001360,0,0,0,0,0,0
410019501001413,0,0,0,0,0,0
410050227081005,24,64,24,0,0,64
410019501001513,0,0,0,0,0,0
410019501002005,1,0,1,0,0,0
410030103003069,0,0,0,0,0,0
410030103003122,0,0,0,0,0,0
410050213003005,9,44,8,0,0,44
410050216022007,9,20,9,0,0,20
410050227102003,18,47,18,0,0,47
410030104001030,0,0,0,0,0,0
410030104002030,12,29,12,0,0,29
410050216013027,0,0,0,0,0,0
410050227082009,22,59,22,0,0,59
410050243021026,48,90,48,0,0,90
410050243022027,11,20,10,0,0,20
410050243023050,15,35,10,0,0,35
410019501002035,3,1,3,0,0,1
410019501002109,2,8,1,0,0,8
410019501003022,2,2,2,0,0,2
410050218021008,279,517,276,0,0,517
410050229012022,5,18,0,0,0,18
410050229013016,48,129,48,0,0,129
410030104002060,0,0,0,0,0,0
410030104004023,34,56,28,0,0,56
410030106011002,3,9,2,0,0,9
410050239021001,12,33,12,0,0,33
410050239022000,45,87,45,0,0,87
410050239023013,0,0,0,0,0,0
410019501003058,0,0,0,0,0,0
410019502001018,5,14,5,0,0,14
410510103041016,54,229,54,47,0,182
410510105003039,6,5,6,0,0,5
410530053021018,23,61,23,0,0,61
410530203043009,12,45,11,0,0,45
410159502022040,116,192,90,0,0,192
410159502022041,3,18,0,0,0,18
410159502022042,16,40,16,0,0,40
410159502022043,0,0,0,0,0,0
410159502022044,19,23,19,0,0,23
410159502022045,15,28,15,0,0,28
410159502022046,71,123,61,0,2,121
410159502022047,6,8,0,0,0,8
410159502022048,21,43,11,0,0,43
410159502022049,1,12,0,0,0,12
410159502022050,0,0,0,0,0,0
410159502022051,1,5,1,0,0,5
410159502022052,8,15,4,0,0,15
410159502022053,1,6,1,0,0,6
410159502022055,5,13,5,0,0,13
410159502022056,0,0,0,0,0,0
410159502022058,84,150,68,0,0,150
410159502022059,0,0,0,0,0,0
410159502022061,1,6,0,0,0,6
410159502022062,0,0,0,0,0,0
410159502022063,0,0,0,0,0,0
410159502022065,48,68,36,0,0,68
410159502022066,0,0,0,0,0,0
410159502022068,0,0,0,0,0,0
410159502022069,0,0,0,0,0,0
410159502022071,0,0,0,0,0,0
410159502022072,0,0,0,0,0,0
410159502022074,14,5,6,0,0,5
410159502022075,0,0,0,0,0,0
410159502022076,22,26,22,0,0,26
410159502022078,5,3,0,0,0,3
410159502022079,0,0,0,0,0,0
410159502022081,10,14,10,0,0,14
410159502022082,8,17,7,0,0,17
410159503011000,0,0,0,0,0,0
410159503011001,2,8,2,0,0,8
410159503011002,3,14,3,0,0,14
410159503011004,0,0,0,0,0,0
410190600002021,3,15,3,0,0,15
410190600002022,0,0,0,0,0,0
410190600002023,0,0,0,0,0,0
410190600002024,0,0,0,0,0,0
410190600002025,5,15,5,0,0,15
410190600002026,2,6,2,0,0,6
410190600002027,0,0,0,0,0,0
410190600002028,1,5,1,0,0,5
410190600002029,0,0,0,0,0,0
410190600002030,7,16,7,0,0,16
410190600002032,132,320,118,0,0,320
410190600002034,24,60,24,0,0,60
410190600002035,0,0,0,0,0,0
410190600002037,0,0,0,0,0,0
410190600002039,21,44,21,0,0,44
410190600002040,0,0,0,0,0,0
410190600002042,9,21,9,0,0,21
410190600002043,0,0,0,0,0,0
410190600002045,2,7,1,0,0,7
410190600002046,0,0,0,0,0,0
410170009022017,7,23,7,0,0,23
410170009022018,9,33,9,0,0,33
410170009022019,22,50,22,0,0,50
410170009022020,13,41,13,0,7,34
410170009022021,21,50,21,0,0,50
410170009022022,9,25,9,0,0,25
410170009022023,50,81,47,0,0,81
410170009022026,19,54,19,0,0,54
410170009022028,26,47,24,0,0,47
410170009022030,46,105,46,0,0,105
410170010021000,1,7,0,0,0,7
410170010021001,3,10,3,0,0,10
410170010021002,9,27,9,0,0,27
410170010021004,36,72,32,0,0,72
410170010021005,60,131,60,0,0,131
410170010021007,7,18,5,0,0,18
410170010021008,1,7,0,0,0,7
410190300003093,0,0,0,0,0,0
410190300003094,0,0,0,0,0,0
410190300003095,0,0,0,0,0,0
410190300003096,0,0,0,0,0,0
410190300003097,0,0,0,0,0,0
410190300003098,0,0,0,0,0,0
410190300003099,0,0,0,0,0,0
410190300003101,0,0,0,0,0,0
410190300003102,0,0,0,0,0,0
410190300003104,0,0,0,0,0,0
410190300003106,0,0,0,0,0,0
410190300003107,0,0,0,0,0,0
410190300003109,0,0,0,0,0,0
410190300003111,0,0,0,0,0,0
410190300003113,0,0,0,0,0,0
410190300003114,0,0,0,0,0,0
410190300003116,0,0,0,0,0,0
410190300003118,0,0,0,0,0,0
410139503011050,10,15,10,0,0,15
410139503011051,5,21,0,0,0,21
410139503011052,0,0,0,0,0,0
410139503011053,1,6,1,0,0,6
410139503011054,2,6,2,0,0,6
410139503011055,4,14,4,0,0,14
410139503012000,0,0,0,0,0,0
410139503012001,0,0,0,0,0,0
410139503012003,1,2,1,0,0,2
410139503012004,354,710,315,0,0,710
410139503012006,0,0,0,0,0,0
410139503012007,15,31,15,0,0,31
410139503012009,0,0,0,0,0,0
410139503012010,63,161,62,0,0,161
410139503012011,9,9,1,0,0,9
410139503012013,40,22,15,0,0,22
410139503012014,4,15,0,0,0,15
410139503012016,33,35,33,0,0,35
410139503012017,0,0,0,0,0,0
410139503012019,0,0,0,0,0,0
410139503012020,2,11,2,0,0,11
410139503012022,19,42,19,0,0,42
410139503012023,4,3,4,0,0,3
410139503012024,46,86,38,0,0,86
410139503012026,6,16,0,0,0,16
410139503012027,0,0,0,0,0,0
410139503012029,0,0,0,0,0,0
410139503012030,5,13,0,0,0,13
410139503012032,19,38,18,0,0,38
410139503012033,6,15,6,0,0,15
410139503012034,8,8,8,0,0,8
410139503012036,8,21,8,0,0,21
410139503012037,0,0,0,0,0,0
410139503012039,0,0,0,0,0,0
410139503012040,12,19,12,0,0,19
410139503012041,0,0,0,0,0,0
410139503012042,7,15,7,0,0,15
410139503012043,1,7,1,0,0,7
410170021032036,15,37,15,0,0,37
410170021032037,4,11,1,0,0,11
410170021032038,13,28,13,0,0,28
410170021032039,5,17,5,0,0,17
410170021032041,30,77,30,0,0,77
410170021032042,14,37,13,0,0,37
410170021032043,10,24,10,0,0,24
410170021032044,41,98,41,0,0,98
410170021032046,15,28,15,0,0,28
410170021032047,10,15,10,0,0,15
410170021032048,31,70,31,0,0,70
410170021032050,19,40,19,0,0,40
410170021032051,13,29,13,0,0,29
410170021032053,6,21,6,0,0,21
410190100001001,0,0,0,0,0,0
410190100001002,0,0,0,0,0,0
410190100001003,0,0,0,0,0,0
410190100001004,0,0,0,0,0,0
410190100001005,0,0,0,0,0,0
410190100001006,0,0,0,0,0,0
410110009021028,0,0,0,0,0,0
410110009021029,2,16,0,0,0,16
410110009021030,5,17,4,0,0,17
410110009021031,0,0,0,0,0,0
410110009021032,6,6,0,0,0,6
410110009021033,1,10,1,0,0,10
410110009021034,0,0,0,0,0,0
410110009021035,3,7,3,0,0,7
410110009021036,3,7,3,0,0,7
410110009021038,1,13,1,0,0,13
410110009021039,4,9,1,0,0,9
410110009021040,2,3,2,0,0,3
410110009021042,21,61,21,0,0,61
410110009021043,0,0,0,0,0,0
410110009021045,0,0,0,0,0,0
410110009021046,0,0,0,0,0,0
410110009021048,0,0,0,0,0,0
410110009021049,0,0,0,0,0,0
410110009021051,0,0,0,0,0,0
410110009021052,0,0,0,0,0,0
410110009021053,0,0,0,0,0,0
410110009021055,0,0,0,0,0,0
410110009021056,0,0,0,0,0,0
410110009021058,0,0,0,0,0,0
410110009021059,0,0,0,0,0,0
410110009021061,17,36,17,0,0,36
410110009021062,0,0,0,0,0,0
410110009021064,0,0,0,0,0,0
410110009021065,0,0,0,0,0,0
410110009021067,0,0,0,0,0,0
410139503012053,7,15,7,0,0,15
410139503012054,29,34,25,0,0,34
410139503012056,108,54,29,0,0,54
410139503012057,0,0,0,0,0,0
410139503012059,39,18,19,0,0,18
410139503012060,4,7,4,0,0,7
410139503012061,2,8,2,0,0,8
410139503012062,0,0,0,0,0,0
410170014022011,19,29,19,0,0,29
410170014022012,17,31,15,0,0,31
410170014022013,35,58,35,0,0,58
410170014022015,0,0,0,0,0,0
410170014022017,3,13,3,0,0,13
410170014022018,16,34,16,0,0,34
410170014022019,22,45,22,0,0,45
410170014022021,15,23,15,0,0,23
410170014022022,13,26,13,0,0,26
410170021032028,8,30,8,0,0,30
410190100001009,0,0,0,0,0,0
410190100001010,0,0,0,0,0,0
410190100001011,0,0,0,0,0,0
410190100001012,0,0,0,0,0,0
410190100001013,1,7,0,0,0,7
410190100001014,0,0,0,0,0,0
410190100001015,0,0,0,0,0,0
410190100001016,0,0,0,0,0,0
410190100001017,2,9,2,0,0,9
410191700003094,0,0,0,0,0,0
410191700003095,0,0,0,0,0,0
410191700003096,0,0,0,0,0,0
410191700003097,0,0,0,0,0,0
410191700003098,0,0,0,0,0,0
410191700003099,0,0,0,0,0,0
410191700003100,0,0,0,0,0,0
410191700003102,0,0,0,0,0,0
410191700003103,0,0,0,0,0,0
410191700003104,0,0,0,0,0,0
