geography,id,num_hh_control,num_hh_result,num_hh_diff
BLOCK,530110425002015,1,1,0
BLOCK,530110425002023,9,9,0
BLOCK,530110425002024,7,7,0
BLOCK,530110425002048,2,2,0
BLOCK,530110425002054,37,37,0
BLOCK,530110425002056,12,12,0
BLOCK,530110426011000,65,65,0
BLOCK,530110426011001,360,360,0
BLOCK,530110426011003,1,1,0
BLOCK,530110426011005,1,1,0
BLOCK,530110426011010,6,6,0
BLOCK,530110426011029,139,139,0
BLOCK,530110426011035,93,93,0
BLOCK,530110411102003,7,7,0
BLOCK,530110411102005,17,17,0
BLOCK,530110411102006,89,89,0
BLOCK,530110411102007,12,12,0
BLOCK,530110411102009,23,23,0
BLOCK,530110411102010,150,150,0
BLOCK,530110411102012,4,4,0
BLOCK,530110411102013,10,10,0
BLOCK,530110411102015,10,10,0
BLOCK,530110411102016,8,8,0
BLOCK,530110411102017,27,27,0
BLOCK,530110411102019,11,11,0
BLOCK,530110411102020,8,8,0
BLOCK,530110411102022,7,7,0
BLOCK,530110411102023,7,7,0
BLOCK,530110411102028,2,2,0
BLOCK,530110411102029,22,22,0
BLOCK,530110411103000,11,11,0
BLOCK,530110411103001,5,5,0
BLOCK,530110411103002,23,23,0
BLOCK,530110411103003,61,61,0
BLOCK,530110411103004,49,49,0
BLOCK,530110411103005,12,12,0
BLOCK,530110411103006,12,12,0
BLOCK,530110411103007,25,25,0
BLOCK,530110411103008,22,22,0
BLOCK,530110411103009,38,38,0
BLOCK,530110411103010,6,6,0
BLOCK,530110411103011,35,35,0
BLOCK,530110411104000,117,117,0
BLOCK,530110411104001,29,29,0
BLOCK,530110411104003,37,37,0
BLOCK,530110411104004,23,23,0
BLOCK,530110411104005,13,13,0
BLOCK,530110426011040,127,127,0
BLOCK,530110426011043,290,290,0
BLOCK,530110426011045,13,13,0
BLOCK,530110426011047,25,25,0
BLOCK,530110426011048,9,9,0
BLOCK,530110426011049,26,26,0
BLOCK,530110426021000,5,5,0
BLOCK,530110426021001,4,4,0
BLOCK,530110426021002,194,194,0
BLOCK,530110426021004,14,14,0
BLOCK,530110426021005,18,18,0
BLOCK,530110426021006,13,13,0
BLOCK,530110426021007,17,17,0
BLOCK,530110426021011,29,29,0
BLOCK,530110426021014,13,13,0
BLOCK,530110426021017,13,13,0
BLOCK,530110426021018,27,27,0
BLOCK,530110426021020,8,8,0
BLOCK,530110426021021,7,7,0
BLOCK,530110426021023,21,21,0
BLOCK,530110426021024,30,30,0
BLOCK,530110426021026,32,32,0
BLOCK,530110426021027,22,22,0
BLOCK,530110426021028,22,22,0
BLOCK,530110426021030,11,11,0
BLOCK,530110426021031,3,3,0
BLOCK,530110426021033,9,9,0
BLOCK,530110411104008,351,351,0
BLOCK,530110411104010,19,19,0
BLOCK,530110411104011,32,32,0
