geography,id,num_hh_control,num_hh_result,num_hh_diff
BLOCK,410050206012003,11,11,0
BLOCK,410050232022026,19,19,0
BLOCK,410050232023027,51,51,0
BLOCK,410050243034006,8,8,0
BLOCK,410050243041046,3,3,0
BLOCK,410019506003263,4,4,0
BLOCK,410030011022010,23,23,0
BLOCK,410050226021029,10,10,0
BLOCK,410050206021011,4,4,0
BLOCK,410050206022032,6,6,0
BLOCK,410050234012012,24,24,0
BLOCK,410050226022042,8,8,0
BLOCK,410050234032010,23,23,0
BLOCK,410050234033032,6,6,0
BLOCK,410050234042000,86,86,0
BLOCK,410030102003006,3,3,0
BLOCK,410050209002019,14,14,0
BLOCK,410050226061009,19,19,0
BLOCK,410050226062024,15,15,0
BLOCK,410530052033006,41,41,0
BLOCK,410530204003108,2,2,0
BLOCK,410510102001028,3,3,0
BLOCK,410510104131003,32,32,0
BLOCK,410530052051011,7,7,0
BLOCK,410050227072017,7,7,0
BLOCK,410050227081005,24,24,0
BLOCK,410019501002005,1,1,0
BLOCK,410050213003005,8,8,0
BLOCK,410050216022007,9,9,0
BLOCK,410050227102003,18,18,0
BLOCK,410030104002030,12,12,0
BLOCK,410050227082009,22,22,0
BLOCK,410050243021026,48,48,0
BLOCK,410050243022027,10,10,0
BLOCK,410050243023050,10,10,0
BLOCK,410019501002035,3,3,0
BLOCK,410019501002109,1,1,0
BLOCK,410019501003022,2,2,0
BLOCK,410050218021008,276,276,0
BLOCK,410050229013016,48,48,0
BLOCK,410030104004023,28,28,0
BLOCK,410030106011002,2,2,0
BLOCK,410050239021001,12,12,0
BLOCK,410050239022000,45,45,0
BLOCK,410019502001018,5,5,0
BLOCK,410510103041016,54,54,0
BLOCK,410510105003039,6,6,0
BLOCK,410530053021018,23,23,0
BLOCK,410530203043009,11,11,0
BLOCK,410159502022040,90,90,0
BLOCK,410159502022042,16,16,0
BLOCK,410159502022044,19,19,0
BLOCK,410159502022045,15,15,0
BLOCK,410159502022046,61,61,0
BLOCK,410159502022048,11,11,0
BLOCK,410159502022051,1,1,0
BLOCK,410159502022052,4,4,0
BLOCK,410159502022053,1,1,0
BLOCK,410159502022055,5,5,0
BLOCK,410159502022058,68,68,0
